,Order_ID,Customer_Segment,Category,Sales,Profit,Region
1634,1635,Consumer,Office Supplies,978,691,West
1635,1636,Consumer,Furniture,1707,556,East
1636,1637,Home Office,Office Supplies,2503,903,South
1637,1638,Corporate,Office Supplies,170,340,East
1638,1639,Home Office,Technology,2410,767,South
1639,1640,Home Office,Technology,4501,861,West
1640,1641,Corporate,Furniture,3395,935,South
1641,1642,Home Office,Technology,861,318,South
1642,1643,Corporate,Technology,4783,579,South
1643,1644,Consumer,Technology,2221,421,South
1644,1645,Corporate,Office Supplies,3682,408,West
1645,1646,Consumer,Technology,4297,943,North
1646,1647,Home Office,Furniture,1729,315,East
1647,1648,Home Office,Office Supplies,4388,662,South
1648,1649,Consumer,Office Supplies,1185,632,West
1649,1650,Home Office,Technology,2557,172,West
1650,1651,Corporate,Office Supplies,4495,632,West
1651,1652,Consumer,Furniture,3366,673,West
1652,1653,Home Office,Furniture,553,897,South
1653,1654,Consumer,Office Supplies,2721,74,East
1654,1655,Corporate,Technology,718,627,West
1655,1656,Corporate,Technology,736,225,East
1656,1657,Home Office,Office Supplies,2448,612,East
1657,1658,Corporate,Furniture,4974,923,East
1658,1659,Consumer,Office Supplies,3136,963,North
1659,1660,Corporate,Technology,2349,35,West
1660,1661,Consumer,Technology,2821,678,West
1661,1662,Consumer,Office Supplies,2449,593,West
1662,1663,Corporate,Furniture,4532,53,East
1663,1664,Home Office,Office Supplies,2094,99,West
1664,1665,Corporate,Furniture,2920,142,West
1665,1666,Consumer,Furniture,1171,170,East
1666,1667,Consumer,Office Supplies,2131,753,West
1667,1668,Corporate,Office Supplies,1349,389,South
1668,1669,Home Office,Furniture,1395,270,North
1669,1670,Home Office,Furniture,3656,392,South
1670,1671,Consumer,Furniture,427,378,South
1671,1672,Consumer,Furniture,896,120,South
1672,1673,Home Office,Technology,2961,685,East
1673,1674,Corporate,Office Supplies,4860,86,West
1674,1675,Consumer,Furniture,2893,218,South
1675,1676,Consumer,Office Supplies,3194,22,South
1676,1677,Home Office,Furniture,3077,930,West
1677,1678,Corporate,Office Supplies,1062,579,East
1678,1679,Home Office,Office Supplies,1368,907,South
1679,1680,Corporate,Furniture,472,865,West
1680,1681,Corporate,Furniture,4480,557,West
1681,1682,Corporate,Office Supplies,2668,34,North
1682,1683,Consumer,Office Supplies,4842,555,South
1683,1684,Home Office,Office Supplies,3793,149,South
1684,1685,Home Office,Technology,1704,284,North
1685,1686,Corporate,Furniture,195,379,West
1686,1687,Consumer,Technology,4469,883,West
1687,1688,Consumer,Technology,4041,231,South
1688,1689,Home Office,Furniture,1300,46,South
1689,1690,Consumer,Furniture,4044,884,North
1690,1691,Consumer,Technology,4979,138,South
1691,1692,Corporate,Furniture,231,325,South
1692,1693,Consumer,Office Supplies,3215,332,East
1693,1694,Corporate,Office Supplies,1490,442,North
1694,1695,Home Office,Technology,1249,227,West
1695,1696,Consumer,Technology,3610,856,South
1696,1697,Home Office,Furniture,3747,951,West
1697,1698,Home Office,Furniture,907,257,South
1698,1699,Consumer,Technology,4939,120,East
1699,1700,Consumer,Technology,150,825,North
1700,1701,Home Office,Office Supplies,3308,741,North
1701,1702,Consumer,Office Supplies,155,717,West
1702,1703,Corporate,Furniture,3764,156,East
1703,1704,Corporate,Office Supplies,843,353,West
1704,1705,Consumer,Furniture,4638,518,East
1705,1706,Home Office,Furniture,2976,514,South
1706,1707,Consumer,Furniture,179,561,South
1707,1708,Consumer,Office Supplies,4572,143,East
1708,1709,Home Office,Technology,4040,473,South
1709,1710,Home Office,Technology,3066,873,North
1710,1711,Corporate,Office Supplies,3828,999,East
1711,1712,Home Office,Technology,4636,200,East
1712,1713,Corporate,Furniture,225,172,West
1713,1714,Home Office,Technology,318,465,East
1714,1715,Consumer,Office Supplies,1047,70,West
1715,1716,Corporate,Technology,4473,14,East
1716,1717,Corporate,Furniture,694,46,North
1717,1718,Corporate,Furniture,240,469,North
1718,1719,Consumer,Office Supplies,2993,226,North
1719,1720,Consumer,Office Supplies,3155,746,West
1720,1721,Consumer,Office Supplies,1730,737,West
1721,1722,Consumer,Furniture,976,148,South
1722,1723,Consumer,Technology,4305,627,West
1723,1724,Corporate,Technology,2760,108,West
1724,1725,Consumer,Office Supplies,3490,689,North
1725,1726,Corporate,Technology,4991,970,East
1726,1727,Consumer,Technology,2129,273,West
1727,1728,Home Office,Office Supplies,4924,608,South
1728,1729,Corporate,Office Supplies,2652,605,East
1729,1730,Home Office,Furniture,3711,233,West
1730,1731,Corporate,Furniture,1140,20,East
1731,1732,Home Office,Furniture,414,336,East
1732,1733,Consumer,Furniture,3559,707,East
1733,1734,Consumer,Technology,4272,359,East
1734,1735,Consumer,Technology,3125,388,East
1735,1736,Corporate,Furniture,3046,953,West
1736,1737,Home Office,Furniture,3336,240,East
1737,1738,Consumer,Office Supplies,3780,150,East
1738,1739,Home Office,Technology,4907,627,South
1739,1740,Home Office,Technology,3206,774,South
1740,1741,Consumer,Furniture,1637,965,East
1741,1742,Consumer,Technology,3972,58,West
1742,1743,Home Office,Office Supplies,1967,460,South
1743,1744,Consumer,Office Supplies,1261,784,South
1744,1745,Consumer,Technology,4020,500,East
1745,1746,Consumer,Furniture,3982,214,West
1746,1747,Corporate,Technology,2856,878,North
1747,1748,Home Office,Office Supplies,2012,418,West
1748,1749,Home Office,Furniture,364,416,South
1749,1750,Corporate,Technology,4528,60,South
1750,1751,Home Office,Furniture,1402,184,South
1751,1752,Consumer,Furniture,1294,746,South
1752,1753,Home Office,Office Supplies,1626,270,South
1753,1754,Consumer,Furniture,3704,489,East
1754,1755,Corporate,Technology,4494,743,East
1755,1756,Consumer,Furniture,2348,232,East
1756,1757,Home Office,Furniture,1258,278,South
1757,1758,Home Office,Technology,4467,819,East
1758,1759,Home Office,Office Supplies,4730,902,South
1759,1760,Corporate,Office Supplies,3613,910,West
1760,1761,Corporate,Technology,2178,928,North
1761,1762,Home Office,Technology,1244,327,West
1762,1763,Consumer,Office Supplies,168,394,North
1763,1764,Corporate,Furniture,3817,595,East
1764,1765,Home Office,Technology,3108,635,North
1765,1766,Home Office,Furniture,926,228,West
1766,1767,Corporate,Technology,1269,63,West
1767,1768,Corporate,Office Supplies,1083,209,North
1768,1769,Corporate,Furniture,4676,893,West
1769,1770,Consumer,Furniture,4077,652,East
1770,1771,Consumer,Technology,3434,348,West
1771,1772,Home Office,Furniture,2440,713,North
1772,1773,Corporate,Technology,2115,700,East
1773,1774,Consumer,Office Supplies,1552,907,North
1774,1775,Corporate,Furniture,2233,314,South
1775,1776,Home Office,Technology,1139,808,South
1776,1777,Consumer,Furniture,4823,761,East
1777,1778,Consumer,Technology,4313,254,East
1778,1779,Consumer,Technology,3566,851,West
1779,1780,Home Office,Technology,3126,638,North
1780,1781,Corporate,Office Supplies,4357,217,South
1781,1782,Consumer,Furniture,2847,733,West
1782,1783,Home Office,Office Supplies,4362,520,South
1783,1784,Corporate,Technology,4495,268,West
1784,1785,Home Office,Technology,3595,389,West
1785,1786,Corporate,Office Supplies,3955,172,South
1786,1787,Home Office,Office Supplies,661,747,West
1787,1788,Corporate,Furniture,2303,350,South
1788,1789,Consumer,Technology,3519,941,East
1789,1790,Corporate,Office Supplies,1244,585,North
1790,1791,Home Office,Technology,2799,937,West
1791,1792,Home Office,Technology,1651,767,South
1792,1793,Corporate,Furniture,4121,539,South
1793,1794,Consumer,Furniture,660,43,North
1794,1795,Consumer,Furniture,1287,833,North
1795,1796,Corporate,Office Supplies,3233,332,North
1796,1797,Corporate,Technology,3511,190,West
1797,1798,Home Office,Office Supplies,1789,972,South
1798,1799,Consumer,Office Supplies,4507,356,West
1799,1800,Corporate,Furniture,2523,715,West
1800,1801,Consumer,Technology,1469,201,East
1801,1802,Corporate,Technology,680,588,North
1802,1803,Corporate,Furniture,1076,730,East
1803,1804,Consumer,Technology,4372,887,East
1804,1805,Corporate,Furniture,4709,688,West
1805,1806,Corporate,Office Supplies,2456,255,West
1806,1807,Home Office,Office Supplies,218,254,South
1807,1808,Corporate,Furniture,1642,687,East
1808,1809,Corporate,Office Supplies,4962,817,North
1809,1810,Corporate,Office Supplies,3143,924,East
1810,1811,Home Office,Furniture,1072,732,South
1811,1812,Consumer,Office Supplies,1015,142,East
1812,1813,Home Office,Technology,1537,206,East
1813,1814,Home Office,Office Supplies,686,919,East
1814,1815,Consumer,Furniture,450,356,South
1815,1816,Home Office,Technology,4691,58,East
1816,1817,Consumer,Technology,2662,73,West
1817,1818,Home Office,Office Supplies,1970,633,East
1818,1819,Consumer,Technology,372,877,West
1819,1820,Corporate,Furniture,3027,706,East
1820,1821,Home Office,Technology,4458,113,West
1821,1822,Home Office,Office Supplies,3539,940,East
1822,1823,Home Office,Office Supplies,3141,222,North
1823,1824,Home Office,Technology,4048,526,West
1824,1825,Corporate,Furniture,1864,128,North
1825,1826,Home Office,Furniture,4390,865,West
1826,1827,Corporate,Office Supplies,1870,770,East
1827,1828,Corporate,Office Supplies,1622,688,South
1828,1829,Corporate,Furniture,931,904,East
1829,1830,Corporate,Technology,661,251,South
1830,1831,Consumer,Technology,3640,289,North
1831,1832,Consumer,Technology,4236,433,South
1832,1833,Home Office,Technology,1579,372,South
1833,1834,Consumer,Furniture,4566,759,South
1834,1835,Consumer,Office Supplies,1305,315,South
1835,1836,Home Office,Office Supplies,756,726,North
1836,1837,Home Office,Technology,4040,495,South
1837,1838,Home Office,Furniture,689,323,East
1838,1839,Consumer,Furniture,4426,522,West
1839,1840,Consumer,Technology,1471,692,West
1840,1841,Home Office,Technology,4674,176,East
1841,1842,Corporate,Technology,3851,403,North
1842,1843,Home Office,Office Supplies,3859,779,East
1843,1844,Corporate,Technology,2200,72,East
1844,1845,Corporate,Office Supplies,1984,281,South
1845,1846,Home Office,Furniture,847,46,South
1846,1847,Home Office,Furniture,563,25,North
1847,1848,Home Office,Office Supplies,853,775,North
1848,1849,Consumer,Office Supplies,682,352,West
1849,1850,Corporate,Office Supplies,2305,355,North
1850,1851,Consumer,Office Supplies,4214,857,East
1851,1852,Consumer,Technology,4250,548,West
1852,1853,Home Office,Furniture,4127,968,West
1853,1854,Consumer,Technology,4916,632,South
1854,1855,Home Office,Office Supplies,3453,242,South
1855,1856,Corporate,Technology,2908,999,West
1856,1857,Home Office,Technology,3703,585,South
1857,1858,Consumer,Furniture,4013,618,South
1858,1859,Consumer,Technology,1519,425,South
1859,1860,Home Office,Furniture,2267,914,West
1860,1861,Home Office,Office Supplies,2244,276,West
1861,1862,Consumer,Technology,2267,335,West
1862,1863,Corporate,Office Supplies,1660,935,East
1863,1864,Corporate,Furniture,1276,753,West
1864,1865,Home Office,Office Supplies,1368,920,South
1865,1866,Corporate,Office Supplies,3687,452,West
1866,1867,Consumer,Furniture,1266,569,East
1867,1868,Home Office,Office Supplies,3675,871,South
1868,1869,Consumer,Office Supplies,2941,731,North
1869,1870,Consumer,Office Supplies,1970,85,West
1870,1871,Corporate,Technology,4029,256,West
1871,1872,Home Office,Office Supplies,2367,837,North
1872,1873,Home Office,Furniture,2986,589,South
1873,1874,Corporate,Technology,259,322,West
1874,1875,Consumer,Technology,2758,585,East
1875,1876,Consumer,Furniture,3863,703,South
1876,1877,Consumer,Office Supplies,4834,601,West
1877,1878,Consumer,Technology,1155,352,South
1878,1879,Home Office,Technology,433,724,West
1879,1880,Home Office,Technology,3696,191,North
1880,1881,Corporate,Office Supplies,991,964,West
1881,1882,Corporate,Technology,3087,993,South
1882,1883,Home Office,Furniture,4547,735,West
1883,1884,Home Office,Office Supplies,1462,944,West
1884,1885,Consumer,Furniture,1025,641,South
1885,1886,Consumer,Furniture,2543,408,West
1886,1887,Corporate,Technology,2677,250,West
1887,1888,Home Office,Technology,4080,856,South
1888,1889,Corporate,Technology,2505,723,North
1889,1890,Home Office,Furniture,1519,933,East
1890,1891,Consumer,Office Supplies,2975,301,East
1891,1892,Corporate,Technology,159,63,East
1892,1893,Corporate,Technology,2624,154,East
1893,1894,Home Office,Furniture,3897,365,East
1894,1895,Consumer,Office Supplies,2759,607,East
1895,1896,Corporate,Furniture,4196,992,South
1896,1897,Consumer,Technology,1678,486,South
1897,1898,Corporate,Furniture,4506,31,South
1898,1899,Consumer,Technology,3205,340,West
1899,1900,Home Office,Office Supplies,807,301,North
1900,1901,Corporate,Furniture,1880,245,North
1901,1902,Corporate,Technology,2513,38,East
1902,1903,Consumer,Technology,3506,704,East
1903,1904,Consumer,Technology,2261,947,South
1904,1905,Corporate,Technology,3639,169,North
1905,1906,Home Office,Furniture,708,919,West
1906,1907,Consumer,Technology,408,539,West
1907,1908,Consumer,Furniture,4407,559,South
1908,1909,Consumer,Technology,2464,110,East
1909,1910,Corporate,Furniture,284,299,North
1910,1911,Corporate,Furniture,345,386,West
1911,1912,Corporate,Technology,338,182,East
1912,1913,Corporate,Technology,619,352,North
1913,1914,Home Office,Technology,4007,937,West
1914,1915,Home Office,Technology,376,887,East
1915,1916,Corporate,Office Supplies,4128,588,West
1916,1917,Home Office,Technology,4409,200,East
1917,1918,Consumer,Technology,705,448,East
1918,1919,Consumer,Technology,4673,564,East
1919,1920,Consumer,Furniture,4703,644,North
1920,1921,Corporate,Technology,4153,799,South
1921,1922,Consumer,Furniture,2812,352,East
1922,1923,Home Office,Furniture,241,717,East
1923,1924,Corporate,Furniture,3761,854,West
1924,1925,Home Office,Furniture,2469,134,West
1925,1926,Consumer,Office Supplies,1817,617,North
1926,1927,Consumer,Technology,4656,899,South
1927,1928,Consumer,Furniture,4865,678,West
1928,1929,Corporate,Technology,3527,561,North
1929,1930,Home Office,Furniture,2424,369,North
1930,1931,Corporate,Office Supplies,1944,512,North
1931,1932,Corporate,Furniture,499,182,East
1932,1933,Consumer,Technology,4863,896,South
1933,1934,Corporate,Technology,2663,403,South
1934,1935,Corporate,Office Supplies,1622,470,South
1935,1936,Consumer,Technology,1434,694,East
1936,1937,Corporate,Technology,2723,129,East
1937,1938,Consumer,Furniture,338,282,West
1938,1939,Consumer,Technology,3315,367,West
1939,1940,Consumer,Furniture,3747,395,West
1940,1941,Consumer,Office Supplies,1716,922,North
1941,1942,Corporate,Technology,2529,885,South
1942,1943,Consumer,Furniture,3752,867,East
1943,1944,Consumer,Technology,1821,896,West
1944,1945,Corporate,Furniture,1372,943,North
1945,1946,Corporate,Office Supplies,3239,942,East
1946,1947,Home Office,Furniture,2978,328,North
1947,1948,Corporate,Technology,1635,270,North
1948,1949,Corporate,Furniture,635,290,North
1949,1950,Home Office,Technology,1048,338,South
1950,1951,Corporate,Office Supplies,2742,133,East
1951,1952,Corporate,Furniture,4041,485,East
1952,1953,Corporate,Technology,1121,287,North
1953,1954,Corporate,Technology,533,102,South
1954,1955,Home Office,Technology,1503,968,North
1955,1956,Corporate,Furniture,3611,556,West
1956,1957,Corporate,Furniture,3035,832,East
1957,1958,Home Office,Furniture,4978,137,East
1958,1959,Consumer,Office Supplies,4364,541,South
1959,1960,Home Office,Technology,4904,782,East
1960,1961,Consumer,Technology,3433,176,East
1961,1962,Home Office,Office Supplies,1702,840,East
1962,1963,Home Office,Office Supplies,328,245,South
1963,1964,Corporate,Furniture,4622,41,North
1964,1965,Consumer,Furniture,4317,240,East
1965,1966,Corporate,Furniture,2296,200,North
1966,1967,Consumer,Furniture,2999,851,South
1967,1968,Home Office,Furniture,210,945,North
1968,1969,Home Office,Furniture,1344,666,West
1969,1970,Consumer,Office Supplies,4259,622,East
1970,1971,Corporate,Office Supplies,2785,600,South
1971,1972,Corporate,Office Supplies,3901,517,South
1972,1973,Corporate,Technology,3967,466,North
1973,1974,Corporate,Technology,1477,681,East
1974,1975,Home Office,Furniture,1871,264,South
1975,1976,Home Office,Office Supplies,112,288,West
1976,1977,Home Office,Technology,4434,980,North
1977,1978,Home Office,Technology,3361,709,West
1978,1979,Home Office,Office Supplies,762,982,West
1979,1980,Corporate,Technology,3192,731,North
1980,1981,Corporate,Technology,793,762,West
1981,1982,Corporate,Office Supplies,3490,65,North
1982,1983,Corporate,Technology,1281,658,North
1983,1984,Home Office,Office Supplies,3118,115,South
1984,1985,Home Office,Technology,1604,590,South
1985,1986,Home Office,Office Supplies,2002,711,West
1986,1987,Consumer,Technology,4271,201,West
1987,1988,Corporate,Technology,428,287,West
1988,1989,Corporate,Office Supplies,1539,553,West
1989,1990,Home Office,Technology,3946,184,West
1990,1991,Corporate,Office Supplies,4267,779,South
1991,1992,Corporate,Office Supplies,324,644,West
1992,1993,Home Office,Technology,2620,94,West
1993,1994,Consumer,Furniture,3814,997,East
